"wielkosc","mnożenie_naiwne","mnożenie_ulepszone","mnożenie_BLAS"
226,0.011570,0.012658,0.005889
226,0.011618,0.003957,0.006110
226,0.011940,0.004014,0.006718
226,0.012931,0.004335,0.006845
226,0.012957,0.004586,0.007321
226,0.012753,0.004542,0.007014
226,0.012628,0.004323,0.007063
226,0.012802,0.004186,0.006851
226,0.012360,0.004003,0.006349
226,0.012042,0.003950,0.006091
227,0.011998,0.003995,0.006138
227,0.012035,0.003999,0.006219
227,0.012035,0.004001,0.006102
227,0.011988,0.003988,0.006091
227,0.011941,0.004005,0.005999
227,0.011883,0.004024,0.006028
227,0.011877,0.003989,0.006040
227,0.011797,0.004027,0.006067
227,0.011809,0.003946,0.006067
227,0.011850,0.003948,0.006191
228,0.011899,0.004074,0.006273
228,0.011970,0.004013,0.006240
228,0.012101,0.004039,0.006396
228,0.012070,0.004023,0.006226
228,0.012073,0.004028,0.006251
228,0.012033,0.004075,0.006328
228,0.012042,0.004022,0.006213
228,0.012044,0.004017,0.006321
228,0.012139,0.004108,0.006175
228,0.012152,0.004029,0.006263
229,0.012126,0.004078,0.006301
229,0.012141,0.004155,0.006278
229,0.012172,0.004127,0.006275
229,0.012174,0.004073,0.006386
229,0.012200,0.004102,0.006460
229,0.012228,0.004136,0.006312
229,0.012161,0.004103,0.006352
229,0.012180,0.004085,0.006349
229,0.012282,0.004134,0.006313
229,0.012333,0.004171,0.006230
230,0.012513,0.004081,0.006368
230,0.012540,0.004303,0.006442
230,0.013329,0.004140,0.007060
230,0.013115,0.004287,0.007094
230,0.013251,0.004456,0.007101
230,0.013177,0.004394,0.007093
230,0.013422,0.004442,0.007207
230,0.013028,0.004386,0.007315
230,0.013252,0.004260,0.006625
230,0.012809,0.004179,0.006436
231,0.012867,0.004257,0.006523
231,0.012954,0.004273,0.006846
231,0.013103,0.004392,0.006682
231,0.013452,0.004239,0.007206
231,0.013165,0.004718,0.006983
231,0.013218,0.004558,0.007514
231,0.013289,0.004607,0.007270
231,0.013169,0.004172,0.006543
231,0.012853,0.004164,0.006474
231,0.012855,0.004191,0.006498
232,0.012986,0.004281,0.006704
232,0.013328,0.004254,0.006538
232,0.012969,0.004239,0.006533
232,0.013004,0.004248,0.006579
232,0.012970,0.004261,0.006521
232,0.012874,0.004135,0.006366
232,0.012700,0.004123,0.006540
232,0.012819,0.004143,0.006422
232,0.012665,0.004133,0.006462
232,0.012680,0.004147,0.006461
233,0.012774,0.004187,0.006556
233,0.012945,0.004190,0.006619
233,0.012860,0.004150,0.006509
233,0.012873,0.004182,0.006560
233,0.012914,0.004216,0.006492
233,0.013036,0.004176,0.006651
233,0.013018,0.004300,0.006601
233,0.012958,0.004190,0.006517
233,0.012943,0.004169,0.006515
233,0.012936,0.004171,0.006578
234,0.013033,0.004211,0.006665
234,0.012967,0.004239,0.006596
234,0.013033,0.004187,0.006549
234,0.013047,0.004293,0.006559
234,0.013130,0.004205,0.006685
234,0.013966,0.005120,0.006980
234,0.013560,0.004491,0.007327
234,0.013641,0.004358,0.006885
234,0.013669,0.004460,0.007568
234,0.013847,0.004584,0.007561
235,0.013938,0.004633,0.007669
235,0.013841,0.004676,0.007537
235,0.013617,0.004356,0.006877
235,0.013464,0.004346,0.006762
235,0.013213,0.004281,0.006867
235,0.013324,0.004254,0.006804
235,0.013311,0.004336,0.006806
235,0.013290,0.004230,0.006811
235,0.013435,0.004668,0.006778
235,0.013803,0.004718,0.008142
236,0.015129,0.005126,0.008602
236,0.015173,0.005301,0.008298
236,0.015437,0.005309,0.007870
236,0.014042,0.004668,0.007070
236,0.014066,0.004471,0.007069
236,0.013773,0.004450,0.006872
236,0.013615,0.004480,0.006847
236,0.013671,0.004479,0.006856
236,0.013659,0.004453,0.006909
236,0.013392,0.004403,0.006771
237,0.013575,0.004457,0.006752
237,0.013642,0.004402,0.006764
237,0.013519,0.004457,0.006758
237,0.013549,0.004396,0.006801
237,0.014401,0.005103,0.007211
237,0.014701,0.005068,0.007368
237,0.014782,0.004716,0.007407
237,0.014068,0.004505,0.007333
237,0.014198,0.004583,0.007428
237,0.014077,0.004602,0.007323
238,0.014162,0.004560,0.007032
238,0.014171,0.004565,0.007014
238,0.014157,0.004574,0.007066
238,0.014164,0.004609,0.007037
238,0.013945,0.004454,0.006883
238,0.013771,0.004488,0.006923
238,0.013925,0.004493,0.006855
238,0.013817,0.004781,0.006821
238,0.013976,0.004454,0.006898
238,0.013975,0.004533,0.006851
239,0.013984,0.004519,0.006988
239,0.014068,0.004489,0.007034
239,0.014137,0.004494,0.007064
239,0.014098,0.004556,0.007106
239,0.014680,0.004745,0.007020
239,0.014120,0.005397,0.007549
239,0.015186,0.004840,0.007817
239,0.014829,0.004816,0.007586
239,0.014739,0.004794,0.007790
239,0.014996,0.004833,0.008177
240,0.014862,0.005133,0.008321
240,0.014881,0.004806,0.007818
240,0.014517,0.004933,0.007591
240,0.014509,0.004885,0.008014
240,0.014765,0.005187,0.008235
240,0.015061,0.004972,0.008328
240,0.014706,0.004964,0.008229
240,0.015045,0.004976,0.008238
240,0.015047,0.005190,0.008350
240,0.014899,0.004754,0.007657
241,0.014680,0.004818,0.007407
241,0.014747,0.004806,0.007441
241,0.014571,0.004851,0.007455
241,0.014661,0.004763,0.007355
241,0.014335,0.004733,0.007522
241,0.014342,0.004711,0.007386
241,0.014384,0.004735,0.007470
241,0.014366,0.004660,0.007497
241,0.014355,0.004674,0.007403
241,0.014278,0.005160,0.008017
242,0.014970,0.005479,0.008428
242,0.015197,0.005292,0.008393
242,0.015099,0.005299,0.008482
242,0.015503,0.005432,0.008616
242,0.015597,0.005354,0.008408
242,0.014882,0.004949,0.007491
242,0.014701,0.004921,0.007487
242,0.014802,0.004950,0.007424
242,0.014442,0.004866,0.007469
242,0.014355,0.004802,0.007524
243,0.014618,0.004982,0.007623
243,0.014578,0.005080,0.007708
243,0.014429,0.005542,0.007688
243,0.014416,0.005564,0.007753
243,0.014473,0.005413,0.008009
243,0.014506,0.005696,0.007835
243,0.014476,0.005542,0.007688
243,0.014412,0.005569,0.007722
243,0.014740,0.005572,0.007786
243,0.014503,0.005557,0.007668
244,0.014559,0.005600,0.007853
244,0.014683,0.005644,0.007784
244,0.014653,0.004866,0.007413
244,0.014586,0.004899,0.007348
244,0.014594,0.004829,0.007320
244,0.014942,0.005123,0.007579
244,0.015018,0.005141,0.007529
244,0.015312,0.005034,0.007623
244,0.015290,0.005294,0.007969
244,0.016156,0.005074,0.007871
245,0.015461,0.005020,0.007812
245,0.015514,0.005059,0.007761
245,0.015405,0.005012,0.008020
245,0.015398,0.005169,0.008125
245,0.015281,0.005018,0.008315
245,0.015474,0.005070,0.008242
245,0.015432,0.005058,0.008180
245,0.015450,0.005043,0.007745
245,0.015229,0.005053,0.007994
245,0.015440,0.005022,0.008150
246,0.015596,0.005065,0.007775
246,0.015444,0.005064,0.007733
246,0.015461,0.005079,0.007754
246,0.015329,0.005061,0.007501
246,0.015099,0.004943,0.007537
246,0.015108,0.004946,0.007554
246,0.015194,0.004942,0.007689
246,0.015262,0.005088,0.007645
246,0.015111,0.005080,0.007842
246,0.015765,0.005339,0.008258
247,0.016116,0.005535,0.008660
247,0.016606,0.005784,0.009305
247,0.016788,0.005921,0.009236
247,0.016428,0.005696,0.008683
247,0.015809,0.005221,0.007981
247,0.015744,0.005191,0.007962
247,0.015686,0.005237,0.007925
247,0.015443,0.005086,0.008052
247,0.015393,0.005112,0.008045
247,0.015452,0.005098,0.008310
248,0.016161,0.005592,0.009064
248,0.016362,0.005653,0.009024
248,0.016552,0.005611,0.009111
248,0.016479,0.006074,0.010945
248,0.023237,0.010747,0.018502
248,0.017694,0.006260,0.012368
248,0.017682,0.005781,0.009611
248,0.016793,0.005796,0.009298
248,0.017060,0.005688,0.009297
248,0.016238,0.005224,0.008571
249,0.016086,0.005291,0.008267
249,0.016131,0.005427,0.008212
249,0.016175,0.005164,0.008328
249,0.015881,0.005181,0.008291
249,0.015864,0.005147,0.008335
249,0.015799,0.005207,0.008561
249,0.015874,0.005137,0.008260
249,0.015781,0.005165,0.008214
249,0.015789,0.005530,0.008239
249,0.015641,0.005844,0.008290
250,0.015712,0.005883,0.008337
250,0.015882,0.005159,0.007954
250,0.016753,0.005387,0.007966
250,0.015735,0.005181,0.007908
250,0.015806,0.005169,0.008021
250,0.016057,0.005277,0.008682
250,0.016515,0.005289,0.008261
250,0.016254,0.005455,0.008157
250,0.016516,0.005382,0.008283
250,0.016311,0.005300,0.008295
251,0.016583,0.005371,0.008224
251,0.016306,0.005347,0.008083
251,0.016031,0.005224,0.008061
251,0.016016,0.005360,0.008421
251,0.016727,0.005370,0.008321
251,0.016496,0.005577,0.008584
251,0.017244,0.005719,0.008728
251,0.016942,0.005649,0.008924
251,0.016969,0.005666,0.008517
251,0.016776,0.005438,0.008371
252,0.016638,0.005509,0.008396
252,0.016720,0.005449,0.008300
252,0.016612,0.005425,0.008290
252,0.016541,0.005443,0.008292
252,0.016726,0.005446,0.008373
252,0.016960,0.005488,0.008464
252,0.016855,0.005596,0.008141
252,0.017063,0.005494,0.008342
252,0.016749,0.005650,0.008434
252,0.016791,0.005586,0.008497
253,0.017066,0.005542,0.008538
253,0.017059,0.005657,0.009566
253,0.017447,0.006387,0.010026
253,0.017630,0.006064,0.009894
253,0.017391,0.005555,0.009022
253,0.016885,0.005576,0.008705
253,0.017050,0.005676,0.009767
253,0.017805,0.006222,0.010076
253,0.017857,0.006180,0.009942
253,0.017752,0.006470,0.009966
254,0.022267,0.006093,0.010231
254,0.022285,0.005892,0.009107
254,0.021713,0.005790,0.008797
254,0.021580,0.005929,0.009841
254,0.022633,0.006078,0.009933
254,0.022310,0.006496,0.010060
254,0.022551,0.006121,0.009877
254,0.022616,0.006325,0.009721
254,0.021829,0.005845,0.008781
254,0.021647,0.005985,0.008738
255,0.021849,0.005459,0.008837
255,0.023530,0.005841,0.008954
255,0.022403,0.006223,0.009419
255,0.023090,0.006192,0.010019
255,0.022670,0.006316,0.010064
255,0.022939,0.006404,0.010244
255,0.022647,0.005912,0.008876
255,0.022095,0.006256,0.009032
255,0.020714,0.005853,0.008517
255,0.021649,0.005834,0.008871
256,0.017015,0.005667,0.009278
256,0.017765,0.006271,0.010099
256,0.017973,0.006137,0.010396
256,0.018342,0.006431,0.010209
256,0.018247,0.006207,0.010382
256,0.018291,0.005929,0.009346
256,0.017410,0.005748,0.008905
256,0.017145,0.005619,0.009240
256,0.017215,0.005650,0.009071
256,0.017116,0.005673,0.009019
257,0.017252,0.005922,0.009279
257,0.018514,0.006228,0.010334
257,0.018223,0.006427,0.010386
257,0.018411,0.006359,0.010561
257,0.017988,0.006007,0.009883
257,0.017944,0.005906,0.009393
257,0.017772,0.005819,0.009170
257,0.017669,0.005788,0.009009
257,0.017622,0.005801,0.008971
257,0.017194,0.005659,0.009156
258,0.017447,0.005758,0.009271
258,0.017630,0.005682,0.009175
258,0.017483,0.005750,0.009255
258,0.017520,0.005749,0.009211
258,0.017355,0.005768,0.009210
258,0.017895,0.006092,0.010083
258,0.018447,0.006298,0.010295
258,0.018552,0.006213,0.010061
258,0.017759,0.005809,0.008984
258,0.017949,0.005763,0.009145
259,0.018079,0.005872,0.009037
259,0.017937,0.005847,0.009067
259,0.018098,0.005889,0.009064
259,0.017988,0.005902,0.009130
259,0.017871,0.005808,0.009106
259,0.019679,0.006154,0.009526
259,0.018942,0.006050,0.009623
259,0.018099,0.005874,0.009679
259,0.018212,0.005939,0.009749
259,0.017999,0.005930,0.009649
260,0.018120,0.005935,0.009094
260,0.018190,0.005908,0.009120
260,0.018121,0.005765,0.009014
260,0.017751,0.005823,0.008935
260,0.017903,0.005809,0.008995
260,0.017863,0.005742,0.008958
260,0.017774,0.005761,0.009039
260,0.017883,0.005808,0.008969
260,0.017799,0.005807,0.009018
260,0.017824,0.005746,0.008902
261,0.018013,0.005863,0.009124
261,0.018021,0.005908,0.009039
261,0.019070,0.006516,0.009783
261,0.019575,0.006365,0.009996
261,0.019512,0.006055,0.009872
261,0.018580,0.006089,0.010164
261,0.018567,0.006101,0.009779
261,0.018653,0.006142,0.009345
261,0.018410,0.006307,0.009390
261,0.018424,0.006166,0.009255
262,0.018470,0.005966,0.009457
262,0.018656,0.006364,0.010521
262,0.019641,0.006408,0.010642
262,0.019430,0.006462,0.010800
262,0.019625,0.006652,0.010629
262,0.019569,0.006473,0.010605
262,0.019117,0.006078,0.009594
262,0.019089,0.006097,0.009556
262,0.018737,0.005983,0.009674
262,0.018479,0.005957,0.009688
263,0.018994,0.006054,0.009800
263,0.018764,0.006053,0.009767
263,0.018727,0.006151,0.009777
263,0.018752,0.006043,0.009752
263,0.018797,0.005979,0.009736
263,0.018834,0.006055,0.009811
263,0.018737,0.006027,0.009703
263,0.018794,0.007074,0.010282
263,0.018744,0.006010,0.009697
263,0.018974,0.006074,0.009755
264,0.018724,0.006109,0.009770
264,0.018686,0.006153,0.009831
264,0.019168,0.006622,0.010762
264,0.019729,0.006604,0.010837
264,0.020106,0.006512,0.010463
264,0.019301,0.006131,0.009516
264,0.019046,0.006185,0.009491
264,0.019130,0.006133,0.009511
264,0.019001,0.006107,0.009713
264,0.019426,0.006175,0.009567
265,0.019175,0.006194,0.009445
265,0.018892,0.006189,0.009799
265,0.019826,0.006615,0.009571
265,0.019100,0.006343,0.009712
265,0.019299,0.006227,0.009689
265,0.019444,0.006256,0.009647
265,0.019199,0.006213,0.009590
265,0.019138,0.006203,0.009577
265,0.019260,0.006197,0.009635
265,0.018913,0.006061,0.009343
266,0.019012,0.006272,0.009833
266,0.019882,0.006298,0.009971
266,0.019522,0.006293,0.009769
266,0.019434,0.006278,0.009771
266,0.019642,0.006293,0.009814
266,0.019450,0.006484,0.009685
266,0.019424,0.006259,0.009746
266,0.019497,0.006124,0.009577
266,0.019127,0.006204,0.009474
266,0.019011,0.006104,0.009521
267,0.019202,0.006303,0.009655
267,0.019226,0.006219,0.009647
267,0.019759,0.006390,0.010013
267,0.019908,0.006381,0.009988
267,0.020040,0.006720,0.011029
267,0.020693,0.006945,0.011563
267,0.020289,0.006806,0.011221
267,0.020087,0.006794,0.011186
267,0.020332,0.006770,0.010691
267,0.019778,0.006356,0.010168
268,0.019921,0.006441,0.010047
268,0.019567,0.006269,0.010261
268,0.019561,0.006268,0.010163
268,0.019619,0.006308,0.010245
268,0.019570,0.006309,0.010192
268,0.019509,0.006290,0.010119
268,0.020602,0.008001,0.016945
268,0.033300,0.007227,0.011018
268,0.021320,0.006573,0.010439
268,0.020300,0.006633,0.010840
269,0.020223,0.006578,0.010961
269,0.020292,0.006541,0.010070
269,0.020053,0.006530,0.010057
269,0.020097,0.006589,0.010021
269,0.019679,0.006405,0.009930
269,0.019699,0.006388,0.009949
269,0.019707,0.006389,0.010044
269,0.019757,0.006336,0.010052
269,0.019670,0.006465,0.010032
269,0.019882,0.006853,0.009912
270,0.020408,0.006562,0.010939
270,0.020413,0.006556,0.010082
270,0.020536,0.006550,0.010186
270,0.020422,0.006511,0.010344
270,0.021413,0.006896,0.011909
270,0.023211,0.007875,0.012429
270,0.023209,0.008045,0.013098
270,0.023399,0.008025,0.012874
270,0.021980,0.007481,0.011613
270,0.021136,0.006648,0.010650
271,0.021090,0.006807,0.010687
271,0.021126,0.006775,0.010684
271,0.020955,0.006826,0.010917
271,0.020804,0.006686,0.010786
271,0.020852,0.006652,0.010808
271,0.020828,0.006672,0.010753
271,0.020769,0.006655,0.010826
271,0.020709,0.006585,0.012018
271,0.020830,0.006591,0.010610
271,0.021004,0.006620,0.010674
272,0.020497,0.006750,0.010930
272,0.020399,0.007064,0.010923
272,0.020690,0.006776,0.010796
272,0.020464,0.006704,0.010861
272,0.020454,0.006709,0.011208
272,0.021124,0.006716,0.010400
272,0.021280,0.006647,0.011015
272,0.021571,0.006812,0.010739
272,0.021108,0.006827,0.010572
272,0.020992,0.006785,0.010489
273,0.021088,0.006881,0.010544
273,0.021011,0.006820,0.010504
273,0.020916,0.006666,0.010341
273,0.020496,0.006721,0.010246
273,0.020569,0.006992,0.010647
273,0.021803,0.006784,0.010769
273,0.021448,0.006731,0.010965
273,0.021379,0.007010,0.010832
273,0.021208,0.007137,0.010740
273,0.021179,0.006824,0.010529
274,0.021070,0.006784,0.010451
274,0.020950,0.006738,0.010459
274,0.020784,0.006781,0.010360
274,0.020730,0.006739,0.010332
274,0.020771,0.006788,0.010684
274,0.020785,0.006763,0.010398
274,0.020753,0.006768,0.010481
274,0.020775,0.006779,0.010424
274,0.021611,0.006909,0.010968
274,0.021571,0.006953,0.010858
275,0.021636,0.007113,0.011625
275,0.021809,0.007599,0.012519
275,0.022092,0.007045,0.011455
275,0.021309,0.006975,0.011260
275,0.021271,0.006928,0.011342
275,0.021206,0.007087,0.011268
275,0.021165,0.006957,0.011163
275,0.021243,0.006914,0.011322
275,0.021594,0.007399,0.012247
275,0.021765,0.007441,0.011987
276,0.022750,0.007490,0.011801
276,0.021575,0.007046,0.011496
276,0.021543,0.007048,0.011594
276,0.021472,0.006994,0.011904
276,0.022433,0.007918,0.012444
276,0.023102,0.007797,0.012947
276,0.022572,0.007872,0.012723
276,0.022591,0.007863,0.011962
276,0.021835,0.007121,0.011151
276,0.021953,0.006929,0.011319
277,0.021822,0.007308,0.011753
277,0.021674,0.007129,0.011646
277,0.021895,0.007052,0.011682
277,0.021621,0.007117,0.011516
277,0.022639,0.007042,0.011175
277,0.022176,0.007250,0.011845
277,0.022337,0.007335,0.012138
277,0.022369,0.007326,0.012426
277,0.022633,0.007119,0.011300
277,0.022068,0.007103,0.011194
278,0.022374,0.007562,0.012545
278,0.022876,0.007821,0.012816
278,0.023154,0.007820,0.012830
278,0.023218,0.007852,0.012372
278,0.022500,0.007150,0.011606
278,0.022335,0.007139,0.011401
278,0.022013,0.007072,0.011603
278,0.021913,0.007022,0.011414
278,0.021765,0.007023,0.011402
278,0.021987,0.007004,0.011962
279,0.022858,0.007833,0.012762
279,0.022901,0.008181,0.013539
279,0.024059,0.008237,0.013627
279,0.023535,0.007876,0.012929
279,0.023146,0.007895,0.012978
279,0.023229,0.007395,0.011873
279,0.022699,0.007249,0.011618
279,0.022567,0.007153,0.011620
279,0.022337,0.007345,0.011264
279,0.022465,0.007118,0.011671
280,0.022373,0.007333,0.011891
280,0.023537,0.008169,0.013416
280,0.023894,0.008147,0.013163
280,0.023698,0.008077,0.013046
280,0.023665,0.008091,0.012583
280,0.023155,0.007385,0.011762
280,0.023058,0.007432,0.011741
280,0.022552,0.007340,0.012533
280,0.023018,0.007582,0.012087
280,0.024191,0.007165,0.011087
281,0.022765,0.007135,0.011207
281,0.022660,0.007211,0.011156
281,0.022741,0.007405,0.011230
281,0.022680,0.007190,0.011624
281,0.022931,0.007449,0.011683
281,0.023551,0.007342,0.011477
281,0.023649,0.007390,0.011517
281,0.023328,0.007519,0.011520
281,0.023257,0.007396,0.011517
281,0.023448,0.007424,0.012209
282,0.023402,0.007451,0.011567
282,0.023817,0.007551,0.011900
282,0.024935,0.008294,0.013249
282,0.024252,0.008292,0.013446
282,0.024557,0.008415,0.013751
282,0.024369,0.008100,0.012766
282,0.023933,0.008058,0.013440
282,0.024273,0.008261,0.013582
282,0.024624,0.008381,0.013587
282,0.024348,0.008208,0.012889
283,0.023910,0.007629,0.012742
283,0.024348,0.008296,0.013603
283,0.024519,0.008444,0.013980
283,0.025205,0.008596,0.013789
283,0.024618,0.007797,0.012800
283,0.024157,0.007719,0.012233
283,0.023517,0.007564,0.012503
283,0.024314,0.008399,0.013654
283,0.024506,0.008047,0.013137
283,0.024423,0.008490,0.013902
284,0.024830,0.007959,0.012766
284,0.024117,0.007744,0.012496
284,0.024082,0.007737,0.012436
284,0.023647,0.007782,0.011823
284,0.024153,0.007784,0.012301
284,0.024734,0.007825,0.012072
284,0.024328,0.007739,0.011990
284,0.024144,0.007674,0.011864
284,0.023976,0.007675,0.011864
284,0.023896,0.007454,0.012591
285,0.024380,0.008084,0.012230
285,0.024698,0.007670,0.012132
285,0.024501,0.007829,0.011964
285,0.025061,0.007756,0.012009
285,0.024193,0.007692,0.011952
285,0.024564,0.007738,0.012006
285,0.023857,0.007485,0.011619
285,0.023687,0.007625,0.011775
285,0.024439,0.007890,0.012216
285,0.024709,0.007866,0.012282
286,0.025281,0.007843,0.012075
286,0.024878,0.007896,0.012143
286,0.024953,0.007833,0.011975
286,0.024116,0.007748,0.011796
286,0.024227,0.007626,0.011792
286,0.024469,0.007827,0.011933
286,0.024942,0.008329,0.013602
286,0.025232,0.008732,0.013955
286,0.025605,0.009563,0.014276
286,0.025802,0.008218,0.013132
287,0.025146,0.007982,0.012801
287,0.025006,0.007750,0.012937
287,0.024733,0.007835,0.012939
287,0.024733,0.007921,0.012865
287,0.024712,0.007850,0.012862
287,0.024966,0.007866,0.012995
287,0.025824,0.008106,0.014090
287,0.026178,0.008787,0.014214
287,0.026403,0.008732,0.014246
287,0.025596,0.007999,0.012764
288,0.024462,0.007932,0.012968
288,0.024600,0.008041,0.012969
288,0.024531,0.007888,0.012903
288,0.024911,0.008633,0.014219
288,0.025943,0.008889,0.014376
288,0.026054,0.008903,0.014603
288,0.026239,0.007967,0.012613
288,0.024870,0.007935,0.012398
288,0.024599,0.007776,0.012643
288,0.024389,0.007932,0.013291
289,0.025101,0.007839,0.012878
289,0.024694,0.007833,0.012837
289,0.024797,0.007865,0.012823
289,0.024700,0.007823,0.012831
289,0.024744,0.007794,0.013419
289,0.025557,0.008675,0.014337
289,0.026219,0.008788,0.014625
289,0.027140,0.015473,0.014372
289,0.025589,0.007998,0.013038
289,0.025215,0.007983,0.012834
290,0.025574,0.008089,0.012917
290,0.025298,0.008479,0.014129
290,0.026224,0.008879,0.014393
290,0.026214,0.021232,0.014788
290,0.027501,0.008813,0.014783
290,0.026212,0.008975,0.014627
290,0.026675,0.009160,0.012840
290,0.025455,0.008119,0.012546
290,0.025505,0.008081,0.012297
290,0.024914,0.008071,0.013241
291,0.027815,0.008205,0.013213
291,0.026055,0.008247,0.013742
291,0.026198,0.008434,0.013842
291,0.026153,0.008188,0.013152
291,0.025748,0.008193,0.012760
291,0.025760,0.008192,0.012668
291,0.025699,0.008184,0.012748
291,0.025297,0.008004,0.012761
291,0.025175,0.008020,0.012811
291,0.026789,0.008599,0.014042
292,0.027271,0.008719,0.014282
292,0.026706,0.008863,0.014708
292,0.026941,0.008662,0.014580
292,0.026695,0.008542,0.014606
292,0.026716,0.008719,0.013727
292,0.026212,0.008365,0.014156
292,0.026593,0.008638,0.014474
292,0.026851,0.008382,0.013528
292,0.026396,0.008948,0.014159
292,0.026328,0.008417,0.013320
293,0.026389,0.008636,0.013490
293,0.026113,0.008381,0.013827
293,0.025850,0.008397,0.013593
293,0.025840,0.008337,0.013745
293,0.026993,0.008829,0.015216
293,0.028681,0.010051,0.016552
293,0.029400,0.010310,0.016182
293,0.027911,0.009594,0.014976
293,0.027048,0.008802,0.014200
293,0.026240,0.008469,0.013884
294,0.026611,0.008497,0.013918
294,0.026792,0.008521,0.013930
294,0.026797,0.008552,0.013841
294,0.026806,0.008432,0.013783
294,0.026676,0.008680,0.013950
294,0.028240,0.009352,0.015217
294,0.028014,0.009605,0.015057
294,0.026741,0.008421,0.013106
294,0.026621,0.008432,0.013075
294,0.026887,0.008477,0.013102
295,0.026980,0.008595,0.013277
295,0.027109,0.008602,0.013378
295,0.026937,0.008535,0.013214
295,0.026973,0.008508,0.013272
295,0.026841,0.008508,0.013181
295,0.026391,0.008345,0.013137
295,0.026334,0.008346,0.012909
295,0.026416,0.008324,0.012920
295,0.026806,0.008532,0.013298
295,0.027214,0.008537,0.013335
296,0.027250,0.008553,0.013589
296,0.027382,0.008704,0.013362
296,0.027115,0.008574,0.013323
296,0.026699,0.008436,0.013022
296,0.026462,0.008349,0.013137
296,0.027230,0.008900,0.013749
296,0.027370,0.008666,0.013738
296,0.035273,0.017405,0.015468
296,0.028209,0.009476,0.015705
296,0.028726,0.009764,0.016022
297,0.028230,0.008877,0.014581
297,0.027697,0.009021,0.014314
297,0.027599,0.009746,0.015773
297,0.028446,0.009742,0.016076
297,0.028654,0.009911,0.016020
297,0.028632,0.009058,0.014662
297,0.027094,0.008948,0.014413
297,0.027055,0.008750,0.014931
297,0.027575,0.009011,0.014591
297,0.027030,0.008773,0.014391
298,0.027271,0.008925,0.014532
298,0.028969,0.008894,0.014487
298,0.027234,0.008885,0.014377
298,0.027742,0.009513,0.015577
298,0.028322,0.009950,0.015706
298,0.028696,0.009826,0.018036
298,0.028494,0.008907,0.013792
298,0.027810,0.008804,0.014574
298,0.027921,0.008917,0.014582
298,0.028044,0.008878,0.013684
299,0.028065,0.009032,0.014834
299,0.028210,0.009276,0.015253
299,0.028336,0.009174,0.015359
299,0.028327,0.008894,0.014107
299,0.028062,0.008882,0.013876
299,0.027489,0.008789,0.014781
299,0.029211,0.009404,0.015155
299,0.028441,0.009158,0.015403
299,0.028560,0.009326,0.015489
299,0.028418,0.009314,0.015644